960.0	600.0
960.0	1800.0
960.0	3000.0
960.0	4200.0
960.0	5400.0
960.0	6600.0
2880.0	600.0
2880.0	1800.0
2880.0	3000.0
2880.0	4200.0
2880.0	5400.0
2880.0	6600.0
4800.0	600.0
4800.0	1800.0
4800.0	3000.0
4800.0	4200.0
4800.0	5400.0
4800.0	6600.0
6720.0	600.0
6720.0	1800.0
6720.0	3000.0
6720.0	4200.0
6720.0	5400.0
6720.0	6600.0
